4170 55147
2100 303 0.0625
1706 1727 0.08333333333333333
1727 213 0.14285714285714285
2469 1861 0.037037037037037035
739 15 0.0044444444444444444
39 1870 0.0001459073002285881
347 1089 0.001607717041800643
2100 416 0.015625
2357 303 0.24
362 1359 0.013888888888888888
2357 427 0.04
427 729 0.018018018018018018
2357 147 0.04
277 1139 0.019230769230769232
2357 64 0.04
2357 429 0.08
429 85 0.1891891891891892
2357 148 0.04
2357 12 0.12
3525 210 0.1
3525 140 0.1
3525 234 0.3
3525 871 0.1
3525 416 0.1
2996 2377 0.11538461538461539
3525 576 0.1
17 2793 0.004920049200492005
3525 1557 0.1
3525 3526 0.1
3526 86 0.25
1633 39 0.034482758620689655
39 1960 0.0001459073002285881
1960 101 0.02631578947368421
1574 301 0.015625
1574 64 0.046875
64 52 0.000628140703517588
52 1068 0.006060606060606061
1574 391 0.0625
1574 223 0.03125
1574 399 0.015625
223 1203 0.018518518518518517
1203 153 0.0196078431372549
1574 1919 0.015625
1574 1854 0.015625
46 1982 0.005089058524173028
3527 9 0.75
3527 1669 0.25
1669 1890 0.023529411764705882
1890 510 0.11764705882352941
510 314 0.034482758620689655
1830 85 0.07317073170731707
1830 24 0.04878048780487805
1830 225 0.024390243902439025
916 65 0.02040816326530612
379 2542 0.038461538461538464
2542 3528 0.075
1830 416 0.012195121951219513
416 3529 0.001037344398340249
3529 1497 0.18181818181818182
1497 243 0.024691358024691357
1830 60 0.012195121951219513
2345 1812 0.043478260869565216
2772 569 0.05555555555555555
569 347 0.0056022408963585435
449 15 0.005917159763313609
2772 24 0.1111111111111111
2772 186 0.05555555555555555
774 210 0.00909090909090909
2772 1395 0.1111111111111111
2772 86 0.05555555555555555
303 1325 0.0005159958720330237
2772 835 0.1111111111111111
835 1681 0.019305019305019305
2772 161 0.05555555555555555
20 487 0.014492753623188406
20 878 0.014492753623188406
878 192 0.05
20 793 0.014492753623188406
366 1082 0.03225806451612903
20 577 0.028985507246376812
20 85 0.028985507246376812
20 218 0.014492753623188406
20 25 0.028985507246376812
378 23 0.021052631578947368
378 303 0.021052631578947368
2539 1806 0.06593406593406594
1806 3530 0.058823529411764705
2385 1806 0.07142857142857142
1878 1607 0.03333333333333333
1607 799 0.006896551724137931
1878 908 0.3
1878 4 0.13333333333333333
234 1877 0.0009419152276295133
1878 147 0.03333333333333333
668 9 0.012552301255230125
4 2131 0.0023023791250959325
1878 158 0.03333333333333333
1878 373 0.03333333333333333
548 39 0.056179775280898875
720 2783 0.05084745762711865
1878 24 0.06666666666666667
147 729 0.015748031496062992
729 178 0.015384615384615385
210 813 0.014553014553014554
147 24 0.06299212598425197
729 16 0.007692307692307693
16 438 0.008298755186721992
1294 1447 0.02702702702702703
1221 4 0.023076923076923078
185 263 0.037037037037037035
2690 263 0.0625
851 303 0.009523809523809525
39 98 9.72715334857254e-05
98 1663 0.02857142857142857
147 1221 0.015748031496062992
1294 749 0.02702702702702703
147 158 0.007874015748031496
428 57 0.013888888888888888
57 1873 0.009689922480620155
6 1218 0.000722543352601156
668 884 0.0041841004184100415
232 571 0.0005813953488372093
668 218 0.0041841004184100415
1761 520 0.038461538461538464
950 162 0.0196078431372549
268 3531 0.009615384615384616
3531 740 0.13333333333333333
668 2420 0.008368200836820083
2420 1111 0.02702702702702703
347 3532 0.014469453376205787
231 39 0.09803921568627451
2825 450 0.07317073170731707
450 77 0.023255813953488372
702 1913 0.007352941176470588
39 1134 0.0001459073002285881
1134 1081 0.1111111111111111
77 807 0.0041753653444676405
791 487 0.061224489795918366
2926 303 0.3
2926 502 0.3
502 668 0.01060070671378092
303 2345 0.0007739938080495357
2345 108 0.08695652173913043
2926 1146 0.1
914 39 0.14285714285714285
2926 1433 0.1
1433 880 0.010101010101010102
2926 86 0.1
1519 281 0.05555555555555555
629 1371 0.008928571428571428
2144 562 0.037037037037037035
1442 164 0.024390243902439025
164 3533 0.006711409395973154
3533 1764 0.125
1442 70 0.07317073170731707
1442 546 0.10975609756097561
1205 3167 0.10126582278481013
1442 880 0.012195121951219513
289 1205 0.047619047619047616
1442 1707 0.04878048780487805
1707 17 0.023622047244094488
1707 86 0.023622047244094488
668 102 0.008368200836820083
102 2027 0.031746031746031744
1060 3239 0.020833333333333332
232 771 0.0017441860465116279
165 1293 0.012195121951219513
1293 219 0.013574660633484163
219 793 0.020689655172413793
165 606 0.024390243902439025
165 581 0.012195121951219513
1547 24 0.16666666666666666
1547 223 0.16666666666666666
2133 2739 0.0975609756097561
1547 323 0.08333333333333333
200 973 0.021739130434782608
200 132 0.021739130434782608
53 448 0.002472187886279357
524 2246 0.008298755186721992
200 323 0.021739130434782608
80 1447 0.005917159763313609
3534 303 0.11538461538461539
2333 802 0.03076923076923077
802 480 0.009523809523809525
3534 460 0.07692307692307693
3534 792 0.11538461538461539
3534 1807 0.07692307692307693
1807 24 0.08108108108108109
3534 21 0.038461538461538464
573 698 0.0047169811320754715
514 2269 0.007067137809187279
460 514 0.007976071784646061
3534 609 0.11538461538461539
3040 840 0.05555555555555555
3534 846 0.23076923076923078
3534 179 0.15384615384615385
3534 1127 0.038461538461538464
1127 39 0.05172413793103448
792 1423 0.006535947712418301
609 611 0.05263157894736842
410 575 0.0017376194613379669
3535 85 0.75
453 247 0.016666666666666666
3535 3536 0.125
3536 228 0.15384615384615385
3535 897 0.125
897 9 0.1111111111111111
3536 23 0.38461538461538464
3536 1190 0.07692307692307693
1190 65 0.006944444444444444
2323 61 0.11764705882352941
3536 410 0.07692307692307693
3536 9 0.3076923076923077
6 5 0.000722543352601156
39 501 0.000486357667428627
85 3537 0.0006209251785159888
3537 3538 0.3333333333333333
3538 39 0.09090909090909091
1148 301 0.09090909090909091
290 3088 0.029411764705882353
2198 65 0.11538461538461539
2198 323 0.038461538461538464
335 707 0.011363636363636364
2198 939 0.038461538461538464
2198 12 0.038461538461538464
65 678 0.000444247001332741
2198 2101 0.038461538461538464
2101 18 0.017241379310344827
36 106 0.0013651877133105802
1664 1966 0.03125
1966 2420 0.08695652173913043
2420 3135 0.02702702702702703
3135 3539 0.09090909090909091
3539 190 0.2
2977 414 0.08333333333333333
2198 86 0.038461538461538464
817 1567 0.014492753623188406
3 502 0.011111111111111112
700 65 0.175
1781 1293 0.010309278350515464
700 179 0.075
700 76 0.025
700 1543 0.025
700 303 0.025
700 232 0.05
700 973 0.025
1162 323 0.08333333333333333
700 64 0.025
629 2304 0.008928571428571428
3394 228 0.23809523809523808
1403 2000 0.017857142857142856
473 24 0.04040404040404041
1403 391 0.008928571428571428
1403 25 0.044642857142857144
1403 76 0.026785714285714284
473 1197 0.010101010101010102
648 973 0.045454545454545456
2895 39 0.07692307692307693
1408 186 0.01098901098901099
2361 1565 0.06666666666666667
1565 410 0.04
382 796 0.015384615384615385
4 1224 0.0023023791250959325
57 747 0.001937984496124031
151 942 0.006024096385542169
942 1224 0.047619047619047616
1403 270 0.026785714285714284
1403 1291 0.008928571428571428
1291 288 0.05555555555555555
303 1914 0.0010319917440660474
2704 9 0.2222222222222222
2704 223 0.1111111111111111
1403 1759 0.017857142857142856
1759 511 0.20930232558139536
2778 50 0.1875
2778 140 0.0625
2778 162 0.0625
2778 64 0.1875
2778 752 0.0625
840 780 0.002512562814070352
152 1642 0.011363636363636364
2778 1592 0.0625
2778 85 0.0625
2778 894 0.0625
894 2277 0.007936507936507936
1024 980 0.017543859649122806
1723 24 0.08695652173913043
1724 23 0.2727272727272727
809 2116 0.031578947368421054
1723 85 0.043478260869565216
218 2990 0.0012836970474967907
1203 952 0.0196078431372549
1723 242 0.043478260869565216
1723 776 0.043478260869565216
1527 2537 0.06666666666666667
1723 749 0.043478260869565216
304 294 0.01440922190201729
2036 246 0.024096385542168676
245 2334 0.01680672268907563
2036 514 0.03614457831325301
2036 841 0.03614457831325301
1378 151 0.022222222222222223
1378 140 0.022222222222222223
29 221 0.008658008658008658
2036 2337 0.012048192771084338
39 3136 4.86357667428627e-05
2036 445 0.024096385542168676
2036 870 0.04819277108433735
130 179 0.003401360544217687
28 452 0.011904761904761904
28 859 0.005952380952380952
2036 2826 0.012048192771084338
2826 660 0.11764705882352941
527 1081 0.011299435028248588
323 2376 0.006389776357827476
2376 1081 0.03571428571428571
505 846 0.047619047619047616
505 9 0.12698412698412698
1231 3540 0.03225806451612903
3540 828 0.25
828 2107 0.04081632653061224
2163 1304 0.02702702702702703
1304 695 0.05263157894736842
2588 39 0.1875
743 1098 0.0036231884057971015
1098 39 0.0625
368 403 0.03225806451612903
505 23 0.015873015873015872
2303 1576 0.05555555555555555
98 1574 0.02857142857142857
81 1451 0.0032948929159802307
1451 72 0.030303030303030304
39 3286 9.72715334857254e-05
1425 161 0.06666666666666667
511 747 0.00804289544235925
3083 152 0.08333333333333333
3083 2333 0.16666666666666666
2333 178 0.09230769230769231
300 86 0.010101010101010102
3083 565 0.08333333333333333
565 1823 0.005494505494505495
3083 952 0.16666666666666666
907 3265 0.034482758620689655
3265 1332 0.05555555555555555
3083 3 0.08333333333333333
3083 1000 0.08333333333333333
3083 503 0.08333333333333333
964 1187 0.14814814814814814
840 2661 0.007537688442211055
964 139 0.18518518518518517
964 414 0.18518518518518517
39 1535 9.72715334857254e-05
1535 124 0.14814814814814814
124 3307 0.05454545454545454
522 39 0.06060606060606061
568 64 0.002680965147453083
39 2352 0.0001945430669714508
964 963 0.07407407407407407
963 68 0.06666666666666667
963 9 0.13333333333333333
964 1376 0.037037037037037035
469 64 0.020833333333333332
469 1037 0.041666666666666664
39 2268 4.86357667428627e-05
2268 39 0.038461538461538464
422 412 0.008012820512820512
469 1368 0.020833333333333332
558 2227 0.002136752136752137
1092 546 0.011111111111111112
1092 608 0.005555555555555556
1092 840 0.03333333333333333
1092 2213 0.005555555555555556
2213 35 0.043478260869565216
35 41 0.02586206896551724
2486 2957 0.09375
2957 737 0.12
1092 2461 0.005555555555555556
1092 25 0.011111111111111112
1092 726 0.005555555555555556
1121 190 0.03225806451612903
190 481 0.01951219512195122
481 570 0.01694915254237288
2652 3478 0.058823529411764705
3478 314 0.09090909090909091
1092 9 0.027777777777777776
303 2698 0.0005159958720330237
1092 85 0.005555555555555556
85 3485 0.0006209251785159888
3485 3541 0.05
3541 39 0.25
809 24 0.02631578947368421
1092 312 0.011111111111111112
1092 1669 0.005555555555555556
29 524 0.004329004329004329
1092 585 0.005555555555555556
1092 162 0.005555555555555556
39 1647 4.86357667428627e-05
1092 1766 0.005555555555555556
1766 2936 0.058823529411764705
2936 39 0.1
1767 39 0.024390243902439025
320 39 0.0379746835443038
2196 39 0.15
713 1671 0.017543859649122806
713 793 0.07017543859649122
487 1546 0.004098360655737705
1546 66 0.050505050505050504
713 880 0.07017543859649122
880 65 0.0044444444444444444
713 482 0.07017543859649122
713 407 0.08771929824561403
140 514 0.0032679738562091504
713 1 0.017543859649122806
713 2 0.03508771929824561
2 1231 0.0297029702970297
713 232 0.017543859649122806
713 1507 0.017543859649122806
713 303 0.017543859649122806
713 892 0.017543859649122806
115 1572 0.010067114093959731
713 177 0.05263157894736842
39 1483 4.86357667428627e-05
1483 3542 0.11764705882352941
3542 3057 0.08333333333333333
713 1691 0.03508771929824561
793 791 0.008620689655172414
39 786 0.0001945430669714508
786 39 0.0625
39 3176 4.86357667428627e-05
3176 39 0.07692307692307693
1381 1416 0.17647058823529413
1416 2835 0.017543859649122806
2835 527 0.09523809523809523
527 476 0.01694915254237288
1381 303 0.17647058823529413
1051 594 0.012903225806451613
1381 490 0.23529411764705882
1381 846 0.17647058823529413
2048 698 0.05263157894736842
1873 676 0.022727272727272728
676 65 0.06451612903225806
303 162 0.00025799793601651185
2048 271 0.02631578947368421
2049 24 0.4666666666666667
2048 2350 0.02631578947368421
2048 1546 0.02631578947368421
1546 340 0.010101010101010102
347 1712 0.003215434083601286
159 1170 0.0196078431372549
1775 281 0.013986013986013986
175 1221 0.04081632653061224
1800 1191 0.08
1191 240 0.006060606060606061
240 1221 0.04054054054054054
1775 619 0.006993006993006993
13 503 0.005319148936170213
151 156 0.018072289156626505
39 1774 0.0001945430669714508
1775 416 0.03496503496503497
2475 228 0.18518518518518517
1775 1641 0.02097902097902098
1642 481 0.09090909090909091
2053 559 0.020833333333333332
338 43 0.005333333333333333
39 2682 9.72715334857254e-05
1775 1773 0.006993006993006993
39 2037 0.0002918146004571762
1775 841 0.006993006993006993
1062 501 0.03773584905660377
1775 85 0.006993006993006993
1854 99 0.0136986301369863
1775 2585 0.02097902097902098
2585 460 0.125
460 807 0.0019940179461615153
3013 303 0.18181818181818182
3013 186 0.030303030303030304
1133 437 0.04878048780487805
3013 312 0.21212121212121213
863 441 0.05357142857142857
3013 470 0.030303030303030304
3013 1972 0.12121212121212122
576 139 0.004807692307692308
3013 24 0.09090909090909091
1972 2206 0.020833333333333332
2206 527 0.016129032258064516
3013 983 0.030303030303030304
494 310 0.022222222222222223
3013 161 0.030303030303030304
583 10 0.0030581039755351682
3013 975 0.030303030303030304
975 796 0.0625
3013 1549 0.030303030303030304
3013 320 0.030303030303030304
320 576 0.02531645569620253
1743 1160 0.3333333333333333
1743 532 0.3333333333333333
39 2008 4.86357667428627e-05
2008 39 0.125
1743 983 0.1111111111111111
1870 1609 0.03333333333333333
1743 192 0.1111111111111111
3236 39 0.038461538461538464
39 2481 4.86357667428627e-05
3543 85 0.35
3543 65 0.05
3543 64 0.2
503 1876 0.0066518847006651885
3543 510 0.05
2269 39 0.12
39 3010 9.72715334857254e-05
3543 2524 0.05
702 3010 0.007352941176470588
3543 96 0.15
96 263 0.07142857142857142
3543 99 0.1
3543 1112 0.05
2835 1500 0.09523809523809523
510 64 0.13793103448275862
510 3544 0.034482758620689655
3544 2416 0.125
1203 460 0.0196078431372549
34 73 0.004201680672268907
510 1404 0.10344827586206896
834 776 0.11538461538461539
1404 2612 0.07692307692307693
2271 157 0.08333333333333333
2271 2416 0.041666666666666664
2416 2413 0.10869565217391304
2271 3545 0.041666666666666664
3545 39 0.125
2298 1311 0.058823529411764705
1311 36 0.16666666666666666
2271 426 0.08333333333333333
2256 64 0.043478260869565216
2256 303 0.17391304347826086
2256 187 0.043478260869565216
2256 1130 0.043478260869565216
1130 16 0.008620689655172414
2256 3440 0.17391304347826086
3440 1125 0.09090909090909091
2256 932 0.043478260869565216
2256 2236 0.043478260869565216
2236 208 0.05714285714285714
746 732 0.0761904761904762
2256 2175 0.043478260869565216
1601 3225 0.012195121951219513
3225 2363 0.04
3546 24 1.0
1095 1235 0.008620689655172414
1047 25 0.003205128205128205
1095 551 0.017241379310344827
1143 1328 0.023529411764705882
39 2383 9.72715334857254e-05
2383 2622 0.3
1095 133 0.02586206896551724
2916 471 0.058823529411764705
833 25 0.08333333333333333
2743 2742 0.1891891891891892
1095 61 0.008620689655172414
470 583 0.015748031496062992
1683 501 0.018518518518518517
501 508 0.03296703296703297
1018 1559 0.0851063829787234
303 932 0.0020639834881320948
931 2428 0.06521739130434782
893 2665 0.00510204081632653
2665 281 0.038461538461538464
181 741 0.006944444444444444
181 1712 0.003472222222222222
1540 2616 0.03333333333333333
1854 3547 0.0547945205479452
181 264 0.006944444444444444
2378 3548 0.3448275862068966
181 527 0.006944444444444444
220 181 0.20689655172413793
181 178 0.003472222222222222
220 2416 0.06896551724137931
2416 323 0.06521739130434782
220 17 0.13793103448275862
220 961 0.034482758620689655
484 68 0.015873015873015872
1007 1650 0.03225806451612903
1650 476 0.05405405405405406
2113 673 0.0625
220 2361 0.06896551724137931
2361 2449 0.06666666666666667
2449 1213 0.125
1213 1408 0.014705882352941176
39 1408 9.72715334857254e-05
232 1164 0.002325581395348837
268 334 0.009615384615384616
181 175 0.003472222222222222
39 1719 4.86357667428627e-05
528 946 0.047619047619047616
528 617 0.015873015873015872
528 181 0.047619047619047616
220 3223 0.034482758620689655
3223 946 0.11764705882352941
946 171 0.0016260162601626016
171 635 0.0017035775127768314
1672 804 0.03508771929824561
1435 23 0.16666666666666666
528 942 0.015873015873015872
528 1995 0.015873015873015872
2851 589 0.07692307692307693
589 304 0.13043478260869565
3220 3549 0.25
3549 2129 0.125
2129 1653 0.05555555555555555
1653 1085 0.11538461538461539
2851 24 0.3076923076923077
1289 573 0.05128205128205128
944 347 0.017391304347826087
2851 939 0.07692307692307693
1671 518 0.06060606060606061
1671 1669 0.06060606060606061
1671 568 0.09090909090909091
1669 576 0.023529411764705882
576 1555 0.00641025641025641
2491 24 0.16666666666666666
2491 1486 0.041666666666666664
421 749 0.013392857142857142
2491 1260 0.041666666666666664
2491 460 0.08333333333333333
65 1497 0.000888494002665482
2491 65 0.08333333333333333
2491 234 0.125
2091 16 0.023809523809523808
16 882 0.012448132780082987
1486 85 0.037037037037037035
320 3550 0.012658227848101266
3550 313 0.3333333333333333
1486 9 0.012345679012345678
1486 161 0.012345679012345678
1486 18 0.037037037037037035
1486 2188 0.012345679012345678
2188 264 0.01818181818181818
752 353 0.009009009009009009
353 927 0.031746031746031744
1486 419 0.024691358024691357
2786 39 0.058823529411764705
1486 333 0.024691358024691357
1828 620 0.1
2328 39 0.058823529411764705
39 2328 4.86357667428627e-05
2328 35 0.11764705882352941
38 1519 0.008620689655172414
443 1670 0.010135135135135136
333 448 0.011049723756906077
1486 284 0.024691358024691357
1561 285 0.022222222222222223
1486 4 0.012345679012345678
39 1194 4.86357667428627e-05
218 110 0.0012836970474967907
110 875 0.027777777777777776
448 9 0.13513513513513514
2465 86 0.023255813953488372
448 69 0.10810810810810811
69 432 0.046153846153846156
630 3551 0.13043478260869565
3551 24 0.3333333333333333
448 4 0.02702702702702703
114 3552 0.13513513513513514
622 232 0.038834951456310676
1648 426 0.041666666666666664
1408 1213 0.01098901098901099
2385 1237 0.023809523809523808
621 332 0.024096385542168676
622 1293 0.009708737864077669
132 1368 0.01020408163265306
422 2230 0.014423076923076924
533 1051 0.02631578947368421
533 3361 0.02631578947368421
3361 36 0.2727272727272727
533 471 0.02631578947368421
533 1697 0.05263157894736842
533 562 0.02631578947368421
1697 735 0.037037037037037035
39 1684 0.0001459073002285881
1684 39 0.08333333333333333
39 1697 0.0001945430669714508
1697 2281 0.04938271604938271
2282 39 0.07692307692307693
39 2039 0.0003404503672000389
533 460 0.05263157894736842
533 534 0.07894736842105263
534 2752 0.004672897196261682
2752 2240 0.020833333333333332
1616 187 0.013888888888888888
533 24 0.02631578947368421
533 1855 0.10526315789473684
1924 1656 0.1111111111111111
599 1829 0.012987012987012988
391 2122 0.008988764044943821
1828 39 0.075
39 1828 9.72715334857254e-05
1828 38 0.15
39 448 9.72715334857254e-05
763 77 0.058823529411764705
1014 1013 0.02197802197802198
763 161 0.0392156862745098
763 1820 0.0196078431372549
1820 583 0.018867924528301886
3372 64 0.05
694 39 0.029197080291970802
763 733 0.0196078431372549
903 65 0.02564102564102564
763 24 0.0784313725490196
39 411 0.0002431788337143135
763 60 0.0196078431372549
108 490 0.0021691973969631237
763 1670 0.0196078431372549
1670 39 0.024691358024691357
34 523 0.01680672268907563
77 391 0.006263048016701462
920 243 0.017543859649122806
72 1258 0.022123893805309734
772 928 0.005319148936170213
1450 42 0.031496062992125984
1234 1087 0.05128205128205128
1087 503 0.005747126436781609
1234 420 0.02564102564102564
1234 199 0.02564102564102564
1049 39 0.03529411764705882
1519 64 0.05555555555555555
362 1997 0.020833333333333332
1997 77 0.058823529411764705
1519 1222 0.16666666666666666
1519 85 0.05555555555555555
1519 2359 0.1111111111111111
2359 394 0.20833333333333334
394 504 0.014492753623188406
358 416 0.08333333333333333
610 300 0.04285714285714286
357 1236 0.007633587786259542
1382 77 0.03389830508474576
830 39 0.04285714285714286
358 886 0.011904761904761904
358 257 0.05952380952380952
257 1729 0.037037037037037035
1729 39 0.12121212121212122
568 177 0.002680965147453083
86 428 0.0010787486515641855
552 24 0.07142857142857142
257 125 0.05555555555555555
39 1993 4.86357667428627e-05
1184 1828 0.023255813953488372
357 514 0.015267175572519083
357 41 0.015267175572519083
357 707 0.007633587786259542
2826 1457 0.058823529411764705
246 1457 0.005376344086021506
357 85 0.022900763358778626
261 26 0.024193548387096774
357 2233 0.015267175572519083
2233 123 0.038461538461538464
83 9 0.07446808510638298
83 161 0.0425531914893617
83 707 0.031914893617021274
1035 39 0.041666666666666664
161 1129 0.0007272727272727272
1129 275 0.14285714285714285
83 911 0.02127659574468085
911 1600 0.1875
1219 1284 0.047619047619047616
1284 1806 0.038461538461538464
39 1806 0.0001945430669714508
356 126 0.0234375
257 242 0.018518518518518517
540 1044 0.006741573033707865
356 125 0.015625
1604 39 0.075
39 2238 0.0001459073002285881
934 228 0.028901734104046242
1429 242 0.11764705882352941
39 1190 0.0001459073002285881
39 1429 4.86357667428627e-05
356 569 0.0078125
356 1344 0.0078125
356 477 0.015625
477 954 0.012987012987012988
1175 126 0.08333333333333333
1175 281 0.08333333333333333
1175 82 0.08333333333333333
1175 138 0.08333333333333333
1926 407 0.09302325581395349
1926 886 0.16279069767441862
1926 398 0.046511627906976744
485 1181 0.02857142857142857
1926 892 0.023255813953488372
1178 409 0.02247191011235955
2339 2765 0.05555555555555555
2765 2760 0.24242424242424243
46 991 0.01272264631043257
1926 537 0.046511627906976744
886 1000 0.0029411764705882353
1927 9 0.12
9 519 0.0009205983889528193
1927 2270 0.04
2270 2671 0.1
1927 555 0.08
555 242 0.031746031746031744
1927 24 0.12
1927 1314 0.08
1314 263 0.07142857142857142
142 2185 0.013605442176870748
2450 39 0.10526315789473684
1927 177 0.04
555 2539 0.015873015873015872
257 871 0.018518518518518517
57 2758 0.001937984496124031
257 65 0.018518518518518517
257 121 0.037037037037037035
122 2665 0.0625
2665 545 0.038461538461538464
653 427 0.017857142857142856
427 3346 0.018018018018018018
3346 939 0.3333333333333333
257 939 0.018518518518518517
257 568 0.037037037037037035
257 2690 0.018518518518518517
952 1949 0.06535947712418301
257 126 0.018518518518518517
67 85 0.03225806451612903
363 410 0.004784688995215311
568 1781 0.0013404825737265416
1781 210 0.010309278350515464
257 2386 0.037037037037037035
2386 161 0.05555555555555555
1928 85 0.04
1928 25 0.04
25 690 0.001976284584980237
1928 9 0.08
1249 296 0.05555555555555555
1928 24 0.08
1825 139 0.03636363636363636
1929 17 0.2
1929 288 0.2
1929 406 0.1
1929 139 0.1
139 638 0.008571428571428572
723 731 0.006896551724137931
694 841 0.021897810218978103
1841 16 0.07692307692307693
1184 29 0.06976744186046512
2440 36 0.05405405405405406
1841 17 0.07692307692307693
17 493 0.0024600246002460025
1841 1671 0.038461538461538464
143 414 0.043478260869565216
1567 129 0.02531645569620253
1841 407 0.038461538461538464
1841 410 0.2692307692307692
410 534 0.0008688097306689834
1841 60 0.11538461538461539
1841 613 0.038461538461538464
1313 1492 0.02857142857142857
23 2653 0.0010887316276537834
39 1797 9.72715334857254e-05
1666 1691 0.004
195 3553 0.014134275618374558
1844 304 0.06666666666666667
1844 232 0.06666666666666667
1844 9 0.06666666666666667
1844 410 0.13333333333333333
1844 24 0.26666666666666666
1844 243 0.06666666666666667
1912 2361 0.0196078431372549
1844 76 0.06666666666666667
1847 3554 0.08163265306122448
3555 228 1.0
3556 12 1.0
12 4 0.00558659217877095
12 250 0.0013966480446927375
250 749 0.023255813953488372
1552 328 0.07317073170731707
915 1571 0.05714285714285714
1571 1962 0.022727272727272728
996 464 0.1111111111111111
464 267 0.0015503875968992248
586 1887 0.02564102564102564
1887 395 0.03571428571428571
586 64 0.1794871794871795
586 3557 0.02564102564102564
3557 281 0.3333333333333333
1369 39 0.0625
39 2426 9.72715334857254e-05
2426 39 0.2222222222222222
996 24 0.5
2268 507 0.11538461538461539
412 1445 0.013513513513513514
1445 39 0.05714285714285714
39 1954 4.86357667428627e-05
1954 39 0.1111111111111111
586 153 0.05128205128205128
2166 539 0.11764705882352941
539 3558 0.17142857142857143
3558 1801 0.2
1248 538 0.05405405405405406
538 2006 0.015625
18 320 0.0021008403361344537
3557 24 0.3333333333333333
3557 586 0.16666666666666666
3244 3095 0.15
3095 3116 0.125
3557 223 0.16666666666666666
1066 2506 0.02702702702702703
1801 1953 0.030303030303030304
1953 31 0.043478260869565216
754 1509 0.022222222222222223
1801 9 0.045454545454545456
1801 74 0.007575757575757576
1801 228 0.007575757575757576
1801 155 0.022727272727272728
950 384 0.00980392156862745
2805 2593 0.3125
1323 6 0.16666666666666666
1323 412 0.05555555555555555
1323 175 0.05555555555555555
1323 86 0.05555555555555555
1323 1408 0.1111111111111111
1323 1368 0.05555555555555555
2818 1365 0.041666666666666664
1365 66 0.21428571428571427
702 1647 0.007352941176470588
1647 130 0.35294117647058826
2818 912 0.125
2818 187 0.041666666666666664
276 1657 0.014084507042253521
2818 24 0.375
2818 3 0.041666666666666664
2818 164 0.16666666666666666
2052 39 0.021739130434782608
164 2394 0.020134228187919462
2818 2491 0.041666666666666664
2491 39 0.125
2818 68 0.041666666666666664
2818 232 0.041666666666666664
1472 84 0.021505376344086023
123 3226 0.0029304029304029304
1365 178 0.07142857142857142
362 1648 0.013888888888888888
1365 625 0.07142857142857142
625 208 0.02
1365 584 0.14285714285714285
1411 9 0.06896551724137931
1647 577 0.23529411764705882
1647 123 0.23529411764705882
193 993 0.05
1647 84 0.058823529411764705
1895 1058 0.05263157894736842
1058 34 0.13043478260869565
760 518 0.07692307692307693
518 515 0.013574660633484163
262 259 0.05263157894736842
259 737 0.03409090909090909
1175 259 0.08333333333333333
587 880 0.0035714285714285713
1895 1335 0.10526315789473684
1923 9 0.13636363636363635
1436 407 0.25
1923 115 0.045454545454545456
3148 232 0.125
3148 1111 0.375
3148 3498 0.125
3498 1610 0.1111111111111111
3148 65 0.25
1398 944 0.02631578947368421
1398 793 0.02631578947368421
487 790 0.00819672131147541
1398 186 0.05263157894736842
1138 847 0.05555555555555555
2799 6 0.6
2799 753 0.2
3247 23 0.2857142857142857
420 203 0.014084507042253521
1513 1559 0.0847457627118644
513 515 0.10204081632653061
246 537 0.010752688172043012
39 2639 9.72715334857254e-05
2639 39 0.038461538461538464
2799 892 0.05
2799 212 0.05
443 744 0.0033783783783783786
133 73 0.006993006993006993
1524 258 0.13333333333333333
258 67 0.009708737864077669
584 2955 0.0035714285714285713
2955 2231 0.09090909090909091
788 527 0.1111111111111111
2799 242 0.05
734 608 0.007058823529411765
1698 2277 0.03571428571428571
2277 1767 0.07692307692307693
1768 3559 0.041666666666666664
39 3232 0.0001459073002285881
3145 1004 0.125
968 3560 0.028169014084507043
3560 1061 0.16666666666666666
39 3561 4.86357667428627e-05
3561 39 0.05263157894736842
39 3034 4.86357667428627e-05
3034 1838 0.02631578947368421
1838 1772 0.016666666666666666
1770 3559 0.125
3232 3034 0.20689655172413793
3034 3562 0.10526315789473684
2799 1893 0.05
1893 397 0.21212121212121213
504 1489 0.003816793893129771
1513 24 0.1016949152542373
2490 30 0.12121212121212122
46 807 0.002544529262086514
303 1473 0.0005159958720330237
513 340 0.04081632653061224
513 23 0.02040816326530612
513 234 0.08163265306122448
1440 39 0.046875
513 889 0.12244897959183673
340 1240 0.006535947712418301
405 1825 0.0029585798816568047
2880 39 0.1111111111111111
39 2880 4.86357667428627e-05
2880 3372 0.1111111111111111
410 3042 0.0017376194613379669
2375 3563 0.09615384615384616
513 1749 0.02040816326530612
580 2375 0.015306122448979591
795 1610 0.027777777777777776
1610 76 0.037037037037037035
2639 444 0.038461538461538464
2639 1602 0.038461538461538464
2639 130 0.19230769230769232
130 210 0.006802721088435374
2718 2717 0.061224489795918366
130 447 0.01020408163265306
432 554 0.00655307994757536
2064 558 0.07692307692307693
558 530 0.00641025641025641
1958 538 0.03636363636363636
2064 247 0.15384615384615385
2064 1472 0.038461538461538464
1472 162 0.010752688172043012
2064 246 0.11538461538461539
2064 1591 0.11538461538461539
611 3375 0.004347826086956522
246 1051 0.002688172043010753
1051 158 0.012903225806451613
